Area Code,Structure Name,Struc Type Code,Bus Asc Name,Install Date,Removal Date,Latitude,Longitude,year
GI,CH,WP,Chevron U.S.A. Inc.,1/1/1959,8/2/2004,29.06560248,-90.11702117,1959
SP,37 (SL1011),WP,"Whitney Oil & Gas, LLC",1/1/1959,6/29/2012,28.97871,-89.277486,1959
SP,60,WP,"Whitney Oil & Gas, LLC",1/1/1959,9/20/2012,28.981324,-89.250034,1959
SP,59,WP,"Whitney Oil & Gas, LLC",1/1/1959,9/22/2012,28.978077,-89.237715,1959
SP,2,WP,"Whitney Oil & Gas, LLC",1/1/1959,10/21/2014,28.97660288,-89.26043998,1959
SP,58,WP,"Whitney Oil & Gas, LLC",1/1/1959,10/19/2014,28.978341,-89.254224,1959
ST,17,WP,"Energy XXI GOM, LLC",1/1/1959,2/5/2011,29.008185,-90.267765,1959
ST,CJ,WP,Chevron U.S.A. Inc.,1/1/1959,7/12/1999,29.01561701,-90.14303559,1959
ST,12,WP,J. M. Huber Corporation,1/1/1959,6/14/1997,29.011329,-90.265479,1959
VR,1,WP,Walter Oil & Gas Corporation,1/1/1959,9/4/1989,28.867756,-92.476323,1959
WC,C,WP,The Superior Oil Company,1/1/1959,12/31/1976,29.406779,-93.406042,1959
WD,CB-REMOVED,WP,Chevron U.S.A. Inc.,1/1/1959,6/2/1997,29.121433,-89.609571,1959
EC,7,WP,Shell Offshore Inc.,1/1/1960,12/31/1984,29.302331,-92.981002,1960
EI,2,WP,"Gulfstream Resources, Inc.",1/1/1960,5/6/1992,29.107074,-91.75455,1960
EI,8,WP,Apache Corporation,1/1/1960,8/4/2005,28.754509,-91.373179,1960
EI,3,WP,Odeco Oil & Gas Company,1/1/1960,12/31/1977,28.785854,-91.592142,1960
SP,A,WP,Hunt Oil Company,1/1/1960,12/31/1975,28.95247,-89.246071,1960
SS,7,WP,Shell Oil Company,1/1/1960,12/31/1976,28.760073,-90.771012,1960
SS,A-AUX1,WP,Chevron U.S.A. Inc.,1/1/1960,7/26/2007,28.660051,-91.008043,1960
SS,8,WP,Shell Oil Company,1/1/1960,12/31/1976,28.760055,-90.766894,1960
ST,19,WP,"Energy XXI GOM, LLC",1/1/1960,9/17/2012,29.008638,-90.259314,1960
ST,18,WP,"Energy XXI GOM, LLC",1/1/1960,11/6/2012,29.008879,-90.263537,1960
ST,21,WP,"Energy XXI GOM, LLC",1/1/1960,11/5/2012,29.008339,-90.271889,1960
ST,20,WP,"Energy XXI GOM, LLC",1/1/1960,12/11/2013,29.021858,-90.263399,1960
VR,1,WP,"Cochon Properties, LLC",1/1/1960,8/9/2014,29.301246,-92.376393,1960
VR,1,WP,Talos Petroleum LLC,1/1/1960,12/17/1998,29.074026,-92.182503,1960
WC,1,WP,"Devon Energy Production Company, L.P.",1/1/1960,8/26/2004,29.37068,-93.562048,1960
WC,D,WP,El Paso Production Company,1/1/1960,12/31/1985,29.424814,-93.416263,1960
WD,12,WP,"Maritech Resources, Inc.",1/1/1960,12/24/2001,29.138107,-89.695976,1960
WD,2,WP,"Maritech Resources, Inc.",1/1/1960,1/10/2002,29.13085,-89.691671,1960
WD,1,WP,"Maritech Resources, Inc.",1/1/1960,1/9/2002,29.130798,-89.687537,1960
WD,4,WP,"Maritech Resources, Inc.",1/1/1960,1/13/2002,29.128981,-89.700747,1960
WD,B,WP,Conoco Inc.,1/1/1960,12/31/1978,28.955268,-89.786554,1960
BM,CK,WP,Chevron U.S.A. Inc.,1/1/1961,11/21/2009,29.037402,-90.133077,1961
EI,5 & 8,WP,Apache Corporation,1/1/1961,7/7/2012,29.043606,-91.448019,1961
EI,3,WP,Fieldwood Energy LLC,1/1/1961,10/15/2014,29.043794,-91.455726,1961
HI,1,WP,ConocoPhillips Company,1/1/1961,1/26/2001,29.232327,-94.135374,1961
HI,2,WP,ConocoPhillips Company,1/1/1961,12/20/2000,29.231897,-94.141925,1961
PL,6,WP,Murphy Exploration & Production Company - USA,1/1/1961,8/15/1994,28.896913,-90.698185,1961
SP,A-49,WP,"Whitney Oil & Gas, LLC",1/1/1961,10/18/2014,28.976539,-89.261986,1961
SP,69,WP,"Whitney Oil & Gas, LLC",1/1/1961,9/23/2012,28.978032,-89.2336,1961
SP,45,WP,"Whitney Oil & Gas, LLC",1/1/1961,11/11/2011,28.968975,-89.235096,1961
SP,58,WP,"Whitney Oil & Gas, LLC",1/1/1961,9/22/2012,28.974422,-89.236228,1961
ST,22,WP,"Energy XXI GOM, LLC",1/1/1961,8/29/2006,29.022967,-90.259467,1961
ST,27,WP,"Energy XXI GOM, LLC",1/1/1961,8/4/2006,29.014678,-90.256437,1961
ST,30,WP,J. M. Huber Corporation,1/1/1961,11/27/1987,29.017096,-90.259486,1961
GI,CB,WP,Chevron U.S.A. Inc.,1/1/1962,8/10/2004,29.06708877,-90.1145148,1962
GI,CR,WP,Chevron U.S.A. Inc.,1/1/1962,12/31/1984,29.029847,-90.109884,1962
GI,CZ,WP,Chevron U.S.A. Inc.,1/1/1962,12/31/1984,29.027438,-90.119948,1962
HI,B,WP,Pennzoil Exploration and Production Company,1/1/1962,7/26/1993,29.274783,-94.354713,1962
PL,CB,WP,Chevron U.S.A. Inc.,1/1/1962,12/31/1984,28.835028,-90.621911,1962
SP,29,WP,"Whitney Oil & Gas, LLC",1/1/1962,11/5/2011,28.97469,-89.254287,1962
SP,110,WP,"Whitney Oil & Gas, LLC",1/1/1962,11/9/2011,28.979827,-89.239665,1962
SP,68,WP,"Whitney Oil & Gas, LLC",1/1/1962,11/11/2011,28.972824,-89.239451,1962
SS,B,WP,Anadarko US Offshore LLC,1/1/1962,12/29/1987,29.113304,-91.135871,1962
SS,C,WP,Union Oil Company of California,1/1/1962,11/29/1993,28.506726,-90.902617,1962
ST,40,WP,J. M. Huber Corporation,1/1/1962,11/20/2003,29.001406,-90.26575,1962
ST,36,WP,J. M. Huber Corporation,1/1/1962,11/29/2003,29.005036,-90.265712,1962
ST,CT,WP,Chevron U.S.A. Inc.,1/1/1962,12/31/1984,29.005698,-90.141901,1962
VR,D,WP,"Apache Shelf, Inc.",1/1/1962,8/7/2012,29.45658384,-92.36119817,1962
GA,2,WP,Ivory Production Co.,1/1/1963,12/31/1984,28.865563,-94.707766,1963
GA,1,WP,Blue Dolphin Exploration Company,1/1/1963,12/31/1986,28.87194,-94.682712,1963
GA,3,WP,Ivory Production Co.,1/1/1963,12/31/1985,28.8906747,-94.68607278,1963
GA,2,WP,Ivory Production Co.,1/1/1963,12/31/1986,28.881949,-94.692658,1963
MP,DA,WP,Chevron U.S.A. Inc.,1/1/1963,6/16/1999,29.409358,-89.034636,1963
PL,4,WP,Murphy Exploration & Production Company,1/1/1963,9/2/1993,28.90572,-90.694708,1963
PL,8,WP,Murphy Exploration & Production Company,1/1/1963,9/22/1993,28.893567,-90.706877,1963
SM,A,WP,Chevron U.S.A. Inc.,1/1/1963,12/3/1993,28.65491,-91.953764,1963
SM,A,WP,Forcenergy GOM Inc.,1/1/1963,6/9/1990,28.56789627,-91.87269495,1963
SM,1,WP,JX Nippon Oil Exploration (U.S.A.) Limited,1/1/1963,12/31/1978,28.792555,-92.068593,1963
ST,CY,WP,Chevron U.S.A. Inc.,1/1/1963,9/26/2008,28.99186,-90.162552,1963
ST,54,WP,J. M. Huber Corporation,1/1/1963,11/29/2003,28.998728,-90.249501,1963
ST,3,WP,"Apache Shelf, Inc.",1/1/1963,10/14/2013,28.810868,-90.629059,1963
ST,63,WP,"Energy XXI GOM, LLC",1/1/1963,5/28/2006,28.992216,-90.251519,1963
ST,GA,WP,"Energy XXI GOM, LLC",1/1/1963,1/4/2010,28.99928,-90.253774,1963
WD,1,WP,"Maritech Resources, Inc.",1/1/1963,1/3/2002,29.131065,-89.69916,1963
EI,A,WP,Sabine Oil & Gas Corporation,1/1/1964,8/7/2000,28.332386,-91.708066,1964
EI,A-AUX,WP,"Arena Offshore, LP",1/1/1964,9/9/2006,28.542289,-91.544268,1964
EI,A,WP,Sabine Oil & Gas Corporation,1/1/1964,12/31/1984,28.4022131,-91.60830408,1964
EI,A,WP,Sabine Oil & Gas Corporation,1/1/1964,12/31/1984,28.4255,-91.61674,1964
EI,3,WP,Devon Louisiana Corporation,1/1/1964,9/27/1988,28.970803,-91.627532,1964
GA,1,WP,Blue Dolphin Exploration Company,1/1/1964,6/12/1994,28.871207,-94.697078,1964
GA,8,WP,Blue Dolphin Exploration Company,1/1/1964,6/12/1994,28.898608,-94.698168,1964
GA,6,WP,Blue Dolphin Exploration Company,1/1/1964,6/10/1994,28.857557,-94.694335,1964
GA,5,WP,Blue Dolphin Exploration Company,1/1/1964,6/12/1994,28.900054,-94.687831,1964
GA,5,WP,Ivory Production Co.,1/1/1964,12/31/1975,28.851878,-94.724458,1964
HI,1,WP,ConocoPhillips Company,1/1/1964,2/20/2001,29.258538,-94.118856,1964
HI,3,WP,"MC Offshore Petroleum, LLC",1/1/1964,10/8/2010,29.274868,-94.124156,1964
HI,2,WP,"Pyramid GOM, Inc.",1/1/1964,10/15/2010,29.260281,-94.111678,1964
HI,4,WP,ConocoPhillips Company,1/1/1964,6/18/1991,29.268141,-94.116336,1964
HI,3,WP,ConocoPhillips Company,1/1/1964,12/31/1986,29.264531,-94.104167,1964
PL,12,WP,Murphy Exploration & Production Company,1/1/1964,9/2/1993,28.90543,-90.695522,1964
SS,5,WP,"Comstock Offshore, LLC",1/1/1964,8/5/1992,28.839055,-90.838114,1964
ST,65,WP,J. M. Huber Corporation,1/1/1964,11/3/1988,28.992182,-90.247391,1964
ST,7,WP,"Apache Shelf, Inc.",1/1/1964,10/15/2013,28.821883,-90.606938,1964
ST,68,WP,"Energy XXI GOM, LLC",1/1/1964,11/18/2013,28.99225,-90.255647,1964
ST,SA,WP,Chevron U.S.A. Inc.,1/1/1964,7/15/1999,29.028781,-90.183424,1964
ST,67,WP,"Energy XXI GOM, LLC",1/1/1964,3/22/2008,28.99559345,-90.24789538,1964
ST,69,WP,J. M. Huber Corporation,1/1/1964,6/13/1997,28.996316,-90.256107,1964
WC,1,WP,"Mariner Energy, Inc.",1/1/1964,10/9/2008,29.505637,-93.278704,1964
WC,2,WP,Talos Petroleum LLC,1/1/1964,11/16/2008,29.389682,-93.014587,1964
WD,18,WP,"Maritech Resources, Inc.",1/1/1964,1/12/2002,29.146401,-89.69028,1964
EC,5 & 12,WP,Calpine Natural Gas Company,1/1/1965,10/24/2004,29.281561,-92.718827,1965
EI,F,WP,Samedan Oil Corporation,1/1/1965,6/5/1997,28.655856,-91.49381,1965
HI,4,WP,ConocoPhillips Company,1/1/1965,3/20/2001,29.224587,-94.116587,1965
HI,2,WP,ConocoPhillips Company,1/1/1965,2/21/2001,29.261224,-94.125844,1965
HI,3,WP,"MC Offshore Petroleum, LLC",1/1/1965,10/11/2010,29.225427,-94.121037,1965
HI,5,WP,"MC Offshore Petroleum, LLC",1/1/1965,10/9/2010,29.249336,-94.134545,1965
HI,5,WP,ConocoPhillips Company,1/1/1965,3/6/2001,29.262084,-94.090092,1965
HI,6,WP,ConocoPhillips Company,1/1/1965,12/31/1986,29.220182,-94.126647,1965
HI,4,WP,ConocoPhillips Company,1/1/1965,12/31/1975,29.257306,-94.138018,1965
MP,3,WP,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,1/1/1965,6/26/2004,29.63839,-88.876394,1965
MP,8,WP,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,1/1/1965,7/23/2004,29.638807,-88.885181,1965
PL,11,WP,Murphy Exploration & Production Company - USA,1/1/1965,12/31/1975,28.89762,-90.701121,1965
SS,9,WP,"Comstock Offshore, LLC",1/1/1965,5/18/1993,28.830782,-90.839278,1965
SS,F,WP,"Merit Energy Company, LLC",1/1/1965,11/28/1999,28.582829,-91.275396,1965
ST,84,WP,"Energy XXI GOM, LLC",1/1/1965,2/14/2011,28.99282,-90.24801,1965
ST,76,WP,"Energy XXI GOM, LLC",1/1/1965,10/2/2006,28.992399,-90.251301,1965
ST,75,WP,"Energy XXI GOM, LLC",1/1/1965,5/26/2006,28.994617,-90.247224,1965
ST,71,WP,"Energy XXI GOM, LLC",1/1/1965,9/2/2007,28.992137,-90.242043,1965
ST,86,WP,J. M. Huber Corporation,1/1/1965,6/13/1997,28.99461,-90.250039,1965
VR,A,WP,Tenneco Oil Company,1/1/1965,12/31/1980,28.573337,-92.235957,1965
HI,5,WP,ConocoPhillips Company,10/1/1965,1/22/2001,29.243151,-94.150274,1965
EC,6,WP,"Rosetta Resources Offshore, LLC",1/1/1966,6/13/2011,29.272241,-92.729676,1966
EI,4,WP,Newfield Exploration Company,1/1/1966,8/9/2000,28.704207,-91.769166,1966
GA,4,WP,Blue Dolphin Exploration Company,1/1/1966,6/9/1994,28.891337,-94.698516,1966
GA,10,WP,Blue Dolphin Exploration Company,1/1/1966,6/14/1994,28.891651,-94.691814,1966
MP,KA,WP,Chevron U.S.A. Inc.,1/1/1966,12/31/1976,29.4088,-89.073782,1966
SP,89,WP,"Whitney Oil & Gas, LLC",1/1/1966,10/6/2012,28.965732,-89.224187,1966
SS,11,WP,"Comstock Offshore, LLC",1/1/1966,6/17/1996,28.852734,-90.831656,1966
SS,9,WP,"Comstock Offshore, LLC",1/1/1966,7/8/1993,28.835905,-90.848621,1966
ST,D,WP,Chevron U.S.A. Inc.,1/1/1966,5/1/1993,28.512378,-90.402321,1966
ST,94,WP,"Energy XXI GOM, LLC",1/1/1966,11/8/2012,28.994135,-90.257448,1966
ST,91,WP,"Energy XXI GOM, LLC",1/1/1966,2/16/2011,28.99626739,-90.24923935,1966
ST,79,WP,"Energy XXI GOM, LLC",1/1/1966,12/5/2013,29.023738,-90.254907,1966
ST,7,WP,Chevron U.S.A. Inc.,1/1/1966,6/7/1997,28.989467,-90.218993,1966
ST,1,WP,Chevron U.S.A. Inc.,1/1/1966,6/7/1997,28.989639,-90.239255,1966
WC,5,WP,Fieldwood Energy SP LLC,1/1/1966,11/15/1995,28.789587,-93.026381,1966
EI,JF,WP,Fieldwood Energy LLC,1/1/1967,12/1/2013,28.734628,-91.361791,1967
GA,18,WP,Blue Dolphin Exploration Company,1/1/1967,6/3/1999,28.878176,-94.697193,1967
GA,3,WP,Ivory Production Co.,1/1/1967,12/31/1984,28.851641,-94.708312,1967
GA,12,WP,Ivory Production Co.,1/1/1967,12/31/1984,28.847492,-94.693584,1967
GI,Y,WP,Exxon Mobil Corporation,1/1/1967,12/31/1980,29.082965,-89.970443,1967
PL,9,WP,Murphy Exploration & Production Company,1/1/1967,9/10/1993,28.896035,-90.705612,1967
SM,H,WP,Union Oil Company of California,1/1/1967,1/10/1999,28.96340164,-91.99076194,1967
SM,I,WP,Union Oil Company of California,1/1/1967,6/21/2003,28.964539,-91.986437,1967
SM,G,WP,Union Oil Company of California,1/1/1967,12/16/1998,28.967021,-91.993751,1967
SM,F,WP,Union Oil Company of California,1/1/1967,12/6/1998,28.96952026,-91.99923059,1967
SM,E,WP,Union Oil Company of California,1/1/1967,1/11/1999,28.96544562,-91.99121107,1967
SM,3,WP,Union Oil Company of California,1/1/1967,12/31/1983,28.853539,-91.879298,1967
SP,SP28M (SL 1012),WP,"Whitney Oil & Gas, LLC",1/1/1967,1/2/1977,28.986138,-89.268201,1967
SS,16,WP,Bois d'Arc Offshore Ltd.,1/1/1967,11/19/2006,28.835652,-90.847358,1967
SS,30,WP,"W & T Offshore, Inc.",1/1/1967,10/24/2016,29.111473,-91.169877,1967
SS,12,WP,Talos Petroleum LLC,1/1/1967,7/19/2012,28.834527,-90.839966,1967
SS,19,WP,"Comstock Offshore, LLC",1/1/1967,5/29/1991,28.862182,-90.837157,1967
SS,14,WP,Bois d'Arc Offshore Ltd.,1/1/1967,8/23/2006,28.835864,-90.84869,1967
ST,90,WP,J. M. Huber Corporation,1/1/1967,6/8/1997,28.999149,-90.241967,1967
ST,97,WP,J. M. Huber Corporation,1/1/1967,11/22/2003,28.99194619,-90.25875967,1967
ST,A-VALVE,WP,"Black Elk Energy Offshore Operations, LLC",1/1/1967,7/19/2016,28.506728,-90.285267,1967
ST,A,WP,Samedan Oil Corporation,1/1/1967,10/25/1994,28.495976,-90.28103,1967
EC,H,WP,Conoco Inc.,1/1/1968,4/18/1995,29.26704,-93.001086,1968
EC,6,WP,Shell Offshore Inc.,1/1/1968,12/31/1985,29.289727,-93.000431,1968
EI,CA,WP,Chevron U.S.A. Inc.,1/1/1968,10/20/2008,28.597691,-91.455006,1968
PL,14,WP,Murphy Exploration & Production Company,1/1/1968,2/14/1990,28.90096,-90.693532,1968
PL,15,WP,Murphy Exploration & Production Company,1/1/1968,9/2/1993,28.897719,-90.712632,1968
SM,J,WP,"Mariner Energy, Inc.",1/1/1968,9/24/2009,28.965075,-91.996681,1968
SP,20,WP,"Whitney Oil & Gas, LLC",1/1/1968,10/18/2014,28.974778,-89.258426,1968
SS,3,WP,"Comstock Offshore, LLC",1/1/1968,8/5/1992,28.865825,-90.842143,1968
SS,2,WP,"Comstock Offshore, LLC",1/1/1968,6/21/1992,28.864372,-90.849109,1968
SS,7,WP,Chevron U.S.A. Inc.,1/1/1968,9/20/2008,28.652416,-90.996067,1968
SS,23,WP,Bois d'Arc Offshore Ltd.,1/1/1968,2/11/2007,28.858852,-90.833656,1968
WC,3,WP,BP Exploration & Production Inc.,1/1/1968,11/19/2007,29.509144,-93.264755,1968
EC,11,WP,Shell Offshore Inc.,1/1/1969,12/31/1983,29.317214,-92.978485,1969
EI,10,WP,Apache Corporation,1/1/1969,7/5/2011,28.815343,-91.752318,1969
GI,2-PRD,WP,Freeport-McMoRan Energy LLC,1/1/1969,8/25/2002,29.129977,-89.989601,1969
HI,A-AUX,WP,"Dynamic Offshore Resources NS, LLC",1/1/1969,7/9/2010,29.374363,-93.974769,1969
SM,B,WP,Apache Corporation,1/1/1969,8/1/2011,28.81585721,-91.93433087,1969
SM,A,WP,Apache Corporation,1/1/1969,1/12/1989,28.817147,-91.972464,1969
SS,6,WP,"Comstock Offshore, LLC",1/1/1969,8/31/1993,28.875409,-90.844589,1969
SS,15,WP,Talos Petroleum LLC,1/1/1969,5/6/2007,28.83589,-90.837536,1969
WC,1,WP,ExxonMobil Oil Corporation,1/1/1969,12/31/1978,29.351013,-93.625758,1969
EI,3,WP,Odeco Oil & Gas Company,1/1/1970,1/26/1990,29.089914,-91.704976,1970
EI,6,WP,Odeco Oil & Gas Company,1/1/1970,12/31/1977,28.782242,-91.578683,1970
GA,D,WP,Mitchell Energy Corporation,1/1/1970,6/1/1999,29.144138,-94.680021,1970
MP,3,WP,Chevron U.S.A. Inc.,1/1/1970,6/24/1999,29.436914,-88.884236,1970
SM,K,WP,"Mariner Energy, Inc.",1/1/1970,12/22/2008,28.963725,-91.976426,1970
SS,6,WP,Talos Petroleum LLC,1/1/1970,9/11/2010,28.871483,-90.846248,1970
SS,5,WP,Explore Enterprises of Louisiana LLC,1/1/1970,4/18/2005,28.650241,-90.913149,1970
SS,4,WP,Gulf Oil Corporation,1/1/1970,12/31/1975,28.754246,-91.243003,1970
SS,12,WP,Shell Oil Company,1/1/1970,12/31/1976,28.768448,-90.769847,1970
WC,5,WP,Tenneco Oil Company,1/1/1970,12/31/1979,29.372198,-93.547185,1970
EI,CB,WP,Chevron U.S.A. Inc.,1/1/1971,10/26/2004,28.602009,-91.472732,1971
MP,HA(N),WP,Chevron U.S.A. Inc.,1/1/1971,8/26/2004,29.393362,-89.025779,1971
SS,4,WP,"Norcen Explorer, Inc.",1/1/1971,5/30/1996,28.521827,-91.081239,1971
WD,2,WP,Gulf Oil Corporation,1/1/1971,12/31/1983,29.124795,-89.81372,1971
BA,A,WP,Texaco Inc.,1/1/1972,12/31/1979,28.296692,-95.464728,1972
EC,5,WP,"Dunhill Resources, Inc.",1/1/1972,9/24/1991,29.52393943,-92.7990838,1972
EI,4,WP,"Devon Energy Production Company, L.P.",1/1/1972,10/12/2009,28.961951,-91.467236,1972
EI,9,WP,Odeco Oil & Gas Company,1/1/1972,12/31/1977,28.794063,-91.587774,1972
VR,A,WP,Tenneco Oil Company,1/1/1972,12/31/1980,28.630706,-92.366581,1972
WC,B,WP,Newfield Exploration Company,1/1/1972,7/26/2004,29.423141,-93.25582,1972
WC,1,WP,Chevron U.S.A. Inc.,1/1/1972,12/19/1989,29.722739,-93.224821,1972
WC,C-AUX1,WP,"Conn Energy, Inc.",1/1/1972,12/31/1990,29.399656,-93.282889,1972
WC,3,WP,Chevron U.S.A. Inc.,1/1/1972,12/19/1989,29.715859,-93.227445,1972
WD,A,WP,Belco Petroleum Corporation,1/1/1972,12/31/1980,29.044172,-89.707136,1972
EI,A-WELLS,WP,Sabine Oil & Gas Corporation,1/1/1973,3/14/1992,28.17952517,-91.48309795,1973
HI,C,WP,JX Nippon Oil Exploration (U.S.A.) Limited,1/1/1973,9/2/2007,29.284594,-94.364773,1973
HI,4,WP,Anadarko Petroleum Corporation,1/1/1973,1/18/1997,29.271943,-93.791656,1973
PL,22,WP,Murphy Exploration & Production Company - USA,1/1/1973,12/2/2004,28.89854,-90.696975,1973
PL,21,WP,Murphy Exploration & Production Company - USA,1/1/1973,11/29/2003,28.89835,-90.695189,1973
SS,6,WP,"Comstock Offshore, LLC",1/1/1973,8/4/1993,28.806592,-90.921876,1973
VR,E,WP,"Apache Shelf, Inc.",1/1/1973,7/25/2012,29.47061947,-92.36307677,1973
VR,9,WP,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,1/1/1973,7/4/1990,29.062606,-92.180326,1973
WD,2,WP,Gulf Oil Corporation,1/1/1973,12/31/1983,29.16247,-89.800465,1973
EI,2,WP,"Northstar Offshore Energy Partners, LLC",1/1/1974,7/13/2011,29.247439,-91.387139,1974
EI,C-7,WP,"Maritech Resources, Inc.",1/1/1974,7/23/2011,28.95951061,-91.60814882,1974
SP,85(SL 1012)(w),WP,"Whitney Oil & Gas, LLC",1/1/1974,,28.98440146,-89.26277242,1974
SP,149,WP,"Whitney Oil & Gas, LLC",1/1/1974,10/22/2014,28.975403,-89.246772,1974
SS,A-AUX,WP,Tenneco Oil Company,1/1/1974,12/31/1985,28.653673,-90.991543,1974
WC,A,WP,BP America Production Company,1/1/1974,12/31/1981,28.434576,-93.198124,1974
